job_id,job_title
15129,Staff Scientist FRIB/NSCL Continuing
15130,Meraki Network Support Engineer - CAS-80162-L1Y3D8
15131,Finance Application Product Manager
15132,Senior Database Developer
15133,Associate Product Engineer
15134,Sr Implementation Analyst
15135,Applications Software Developer
15136,"Senior Vice President, Upstream Marketing, Business Developm"
15137,Staff Dentist
15138,Sr Software Engineer II
15139,Software Development Engineer- Systems
15140,Organizational Development Specialist and Trainer
15141,Controllership
15142,Senior Associate - Consulting
15143,Risk Manager II
15144,"AVP, Senior Software Developer, Compliance Change"
15145,Database Analyst
15146,"Systems Administrator, PeopleSoft "
15147,Vice President of Marketing & Partnerships
15148,Cloud Architect (Mainframe)
15149,Support Engineer - Sales Cloud
15150,Software Engineer 1615.46543
15151,SENIOR PROGRAMMER/ANALYST - JAVA
15152,Solutions Consultant 1615.66512
15153,Software Architect - File Services
15154,Human Resources Specialists - KBGFJG165625-1
15155,SQL DEVELOPER
15156,Quality Assurance Engineer I 
15157,Test Architect
15158,"Analytical Chemist, Quality Control"
15159,Principal Engineer - Software 
15160,Senior Camera Engineer
15161,ADVISOR APPLICATION DESIGNER
15162,Mongo DBA
15163,SIMULATION AND ANALYSIS ENGINEER II
15164,Analog IC Design Engineer
15165,Industrial Designer III
15166,Senior Supply Chain Business Analyst
15167,PMTS Software Development Engineer 
15168,Clinical Laboratory Technologist
15169,Software Engineer (1615.59
15170,Electric Drive Calibration Engineer
15171,Network security Engineer
15172,Software Manager
15173,Digital Technology Program Lead Analyst
15174,Staff Enterprise Application Engineer
15175,"SR. SYSTEMS ANALYST, IT APPLICATIONS"
15176,SQL Database Engineer II
15177,Product Management Senior Manager
15178,Lead - Technology
15179,DB2 ADMINISTRATOR
15180,AWS/Devops Engineer
15181,CyberArk Engineer
15182,"Sr. Presales Project Mgr - Americas East (CAN, Latam, East)"
15183,Harness Schematics Engineer
15184,Systems QA Associate
15185,PRODUCT LINE DATA MANAGER- EUC
15186,"Executive Director, Key Initiatives Program Office Lead"
15187,"SENIOR MTS, IC DESIGN"
15188,SCIENTIFIC RESEARCH ASSISTANT
15189,ARCHITECTURAL DESIGNER
15190,CAE - Brake Systems
15191,Senior Manager - Business Intelligence
15192,Senior Planner
15193,"Senior Product Manager II, AV Behavior "
15194,"Sr Analyst, Product Research"
15195,SENIOR TEST AUTOMATION ENGINEER
15196,Java F S - UI
15197,Senior Salesforce Consultant
15198,Software Engineer  1615.66629
15199,Engineering Manager 1615.48111
15200,"Manager, ML Engineering"
15201,Computerized Systems Validation  Specialist II
15202,Electronic Engineer III
15203,iOS Developer
15204,PRINCIPAL CLOUD ENGINEER
15205,"Senior Analyst II, Growth Product Analytics"
15206,"Application Security, Design and Partnership"
15207,Bus Info Analyst II
15208,POWERTRAIN ENGINEER - AFTERTREATMENT ON-BOARD DIAGNOSTICS
15209,"Senior Manager CIO, Clinical Data Warehouse"
15210,Sr. Enterprise Systems Software Engineer
15211,"Technical Account Manager, Professional Services"
15212,Director of Engineering
15213,Talend Developer
15214,Global Safety Sr. Medical Scientist 20516.3009
15215,Sr. JAVA Developer
15216,Sustainability Reporting Specialist
15217,Associate Engineering Operations Specialist 1615.61052
15218,Quality Assurance Engineer - KBGFJG164969-1
15219,Systems Analyst Advisor
15220,Exploration Geoscientist
15221,AEM Developer (20637.1418)
15222,System Design Engineer - ADAS
15223,Director of Human Resource Consulting-IT Sector Partnership
15224,"Manager, Data Strategy"
15225,Development Scientist I
15226,Specialist Controls Engineer
15227,UI/UX DEVELOPER 
15228,UI/UX DESIGNER
15229,People Program Specialist - 1615.35216
15230,SENIOR BIG DATA ENGINEER
15231,"Staff Engineer, Systems Design Verification Engineering "
15232,Asssociate Director of Clinical Chemistry
15233,Software Applications Engineer
15234,"Software Developers, Systems Software - KBGFJG164222-1 "
15235,Project Engineer Sr
15236,"Manager, IT Application Solution Mgmt"
15237,"Consultant, ERP Software Development"
15238,"Software Developers, Applications - KBGFJG165804-1"
15239,Software Engineer - CAS-76733-B8S7M4
15240,Senior Workday Consultant
15241,Materials Engineer III (20580.63.9)
15242,"Engineer 2, Software Quality Assurance"
15243,Database Administrators - KBGFJG03420-21
15244,User Support Specialists - III
15245,CLOUD DATA ENGINEER
15246,Success Engineer Signature Support 
15247,"Associate Director, Market & Patient Activation Analytics "
15248,Systems/Software Engineer
15249,Senior Cyber Security Engineer I
15250,Devops/SRE Engineer
15251,Product Owner-Payment Facilitation/APIs
15252,WORKDAY TECHNO FUNCTIONAL CONSULTANT	
15253,"Senior Business Analyst, Master Data Management"
15254,Computer Systems Engineer/Architect
15255,Systems Administration/Engineering Professional
15256,Solution Architect Team Lead
15257,Lead Programmer Analyst
15258,CHAPLAIN-CATHOLIC PRIEST
15259,"Senior Software Engineer, Data Connections"
15260,Senior Product Line Manager
15261,Software Engineer (Workday Developer) 
15262,Sr. Configuration Analyst
15263,Principal Salesforce Business Systems Analyst
15264,Lead Data Analyst
15265,RESEARCH ASSISTANT SCIENTIST
15266,DIESEL OBD CALIBRATION ENGINEER
15267,GPU Partition Physical Design Engineer
15268,Architect II
15269,"Systems Engineer, Site Reliability Engineering 1615.37306"
15270,"LEAD, IT QUALITY ASSURANCE"
15271,CAE Body Structure Engineer
15272,SR. TEST/VALIDATION ENGINEER
15273,Technology Principal Consultant
15274,User Experience Researcher
15275,IT Solution Developer Lead
15276,Senior Embedded Systems Engineer 
15277,Business Project Senior Advisor
15278,"Manager, Software Engineering "
15279,Quality Improvement Analyst Sr.
15280,Design Verification Engineer Manager
15281,FINANCIAL ENGINEER
15282,Infrastructure Software Engineer (11995.1589)
15283,"PRODUCT MANAGER, ADOBE ANALYTICS"
15284,Litigation Associate
15285,Partner Strategist
15286,RTL Design Engineer
15287,Lead Project Engineer
15288,Statisticians - KBGFJG132525-2
15289,Senior IT Manager
15290,Wireless System Engineer
15291,"Group President, Global"
15292,Salesforce consultant
15293,"Principal, NA Goal & CF Arch"
15294,Senior Professional Programmer Analyst
15295,Software Development Engineer (20637.89)
15296,ASSOCIATE DIRECTOR - ADVANCED ANALYTICS
15297,Senior Enterprise Systems Analyst
15298,Cybersecurity Senior Engineer
15299,Senior SQA External
15300,Senior Product Manager-Video 
15301,Senior Fuel Cell Modeling Engineer - Applications
15302,SAP Sr. Developer
15303,SAS Programmer II
15304,Principal Engineer-Systems
15305,Statistical Analyst A
15306,Scheduling Engineer
15307,Quality Control Chemist
15308,Software (Java) Developer
15309,Fuel Cell System Engineer - Modes
15310,Report Developer 
15311,Technical Program Manager (1615.26717)
15312,Senior Business Intelligence Platform Developer
15313,NETWORK AND SYSTEMS ADMINISTRATOR 
15314,Product Analyst (1615.49431)
15315,In-Home Behavioral Therapist
15316,Senior Bioinformatics Engineer
15317,"Senior Data Scientist, Analytics"
15318,Senior Programmer
15319,"Senior Scientist, Analytical R&D"
15320,TECHNICAL TRAINING SPECIALIST III
15321,SAP S4 HANA FINANCE/JOINT VENTURE ACCOUNTING CONSULTANT
15322,Engineering Project Manager 
15323,"Senior Engineer, EDI "
15324,A&MS Circuit Design Engineer 
15325,Database Administrator (SQL)
15326,Corporate Strategy Business Associate
15327,SENIOR  SOFTWARE DEVELOPER 
15328,Mechanical Engineer Team Leader
15329,SENIOR SPECIALIST-DATABASE ADMINISTRATOR
15330,ABINITIO DEVELOPER 
15331,Quality Controller
15332,"Manager, Reporting and Analytics (R&A) - KBGFJG104097-7"
15333,Senior Capacity Planning Analyst
15334,"Architect, Business Intelligence"
15335,Specialty Developer
15336,IT Consultant (: Peoplesoft Functional Analyst)
15337,Database & Web Developer
15338,Footware Color Designer
15339,Variability Reduction Engineer
15340,IT Projects Support Specialist
15341,Principal Salesforce Architect (20637.1391)
15342,Software Engineer-Process Orchestration/Process Integration 
15343,Lead SDET
15344,"Senior Staff Engineer, Digital IC Design "
15345,QA Test Lead
15346,Senior Clinical Project Manager
15347,Physician Assistant 
15348,Web Software Developer
15349,Senior Business Systems Analyst (20012.989.14)
15350,Validation Test  Engineer
15351,Digital Product Owner
15352,TM03 IT Release Management MGR
15353,Senior Systems Test  Engineer
15354,Applied Research Scientist
15355,SVP Engineering - Data Strategy & Governance
15356,CYBERARK ENGINEER
15357,Clinical Intelligence Developer II
15358,Staff Systems Specialist
15359,Test Analyst III
15360,PRODUCT & MARKETING RESEARCH MANAGER
15361,"SR. ANALYST OF TMCS & STRATEGIC PROJECTS, AGENCY PROGRAMS"
15362,Liferay Developer
15363,Physical Sci Res Scientist
15364,"Client Delivery Manager, PDS"
15365,"Software Development Engineering, Advisor I"
15366,Sr. Architect
15367, Information Technology Project Manager
15368,SENIOR SOFTWARE DEVELOPER 
15369,Engineering Manager - Gas
15370,Software Engineer - CAS-80525-H4Z2S1
15371,Research Director (Scientist II.)
15372,Project Delivery Specialist II
15373,"Researcher, Clinical Project"
15374,Teacher 
15375,Immigration Attroney
15376,"SR. ENGINEER, IT PLATFORM SECURITY - ACCESS MANAGEMENT"
15377,Manager JC50 - NSS
15378,AEM DEVELOPER
15379,IT Security Analyst
15380,Software Engineer (1615.50550)
15381,DATA DEVELOPMENT LEAD
15382,LEAN Manager U.S.
15383,Statistical Data Analyst
15384,Senior Staff Software Test Engineer
15385,Data Security Administrator/Analyst
15386,Plastics and Reconstruction Physician
15387,Engine Performance Analyst TDP
15388,Simulation Integration Engineer
15389,Senior Manufacturing Quality Engineer
15390,"IT Senior Solution Lead, Integration Services CoE"
15391,Staff Capital Markets Analyst
15392,HEALTH ECONOMICS DIRECTOR 20516.480
15393,Program Manager - CAS-80215-Y1C8J0
15394,Sofware Developer
15395,"Senior Manager, Product Management – QTC"
15396,Associate - Consulting
15397,"Associate Director, IT GxP Systems  "
15398,Technical Program Manager- 1615.49173
15399,Manager - Quality Control
15400,"Senior Quality Engineer, Software"
15401,Principal Software Engineer/Developer 
15402,"Engineer II, System Evaluation"
15403,DIRECTOR-TECHNICAL CLIENT PARTNERSHIP
15404,Software Engineer 1615.44676
15405,SR. CLOUD ENGINEER
15406,IT 4 IT DATA ENGINEER & PRODUCT DESIGNER
15407,Managed Cloud Services Support Engineer
15408,Application Support Intermediate Analyst
15409,ERP Senior Specialist
15410,Software Engineer 1615.67102
15411,Software Developer (Salesforce) 
15412,"Senior Scientist, Snacks Innovation"
15413,Software Engineer - 1615.66748
15414,Software Development Engineer II (20637.1415)
15415,Seat VDDV (CAE) Engineer
15416,Senior Staff Systems Engineer
15417,"Manager, Site Reliability Engineering(20637.1417)"
15418,"Senior Manager, Product Management - Tech"
15419,"Principal Scientist, Clinical Bioinformatics"
15420,GP&P Lead Analyst
15421,Software Engineer 1615.49216
15422,"Staff Physicians, Geriatrics"
15423,Princ Software Engineer 
15424,"Senior Manager, Change Management"
15425,Associate Director of Campaigns
15426,SAP Retail Master Data Lead Business Systems Analyst
15427,Senior Research Scientist Machine Learning
15428,Project Manager – Technology 
15429,Cloud Solution Engineer
15430,JAVA DEVELOPER III
15431,Aquaculture Director
15432,Software Engineer 1615.66684
15433,CLINICAL DATA TEAM LEAD
15434,"Data Scientist, Pharmacy"
15435,Vice President ; Feature Lead - Technology
15436,Computer User Support Specialists
15437,Active Safety and Viewing Subsystem Lead Engineer
15438,SMTS Software Development Engineer
15439,IT Sr Developer
15440,"Sr. Advisor, Data Engineering"
15441,DIGITAL ACCOUNT ANALYST 
15442,Product Analysis & Design Associate Director
15443,Consultant (Information Security Consultant)
15444,Audit Supervisor
15445,People Operations Generalist
15446,Campaign Marketing Coordinator
15447,Developer III - Software Engineering
15448, Performance Engineer
15449,"Software Developers, Applications - KBGFJG165912-1"
15450,Sr. IT Apps Engineer
15451,AVIATION QUALITY CONTROL ENGINEER
15452,Performance Test Engineer
15453,Technical Program Manager 1615.46952
15454,STAFF GLOBAL SUPPLY MANAGER
15455,Sr. SAP SD Analyst
15456,NETWORK AND CLOUD SECURITY ENGINEER
15457,Automated Driving Algorithm Developer
15458,Strategic Technical Business Analyst
15459,Procurement Advanced Analytics Supervisor
15460,"Senior Manager, Pricing Strategy"
15461,Elementary Teacher (Bilingual)
15462,Technical Solutions Consultant (1615.21073)
15463,Analytic Consulting - Senior Consultant
15464,Materials Specialist (Hardware Development Engineer)
15465,"Senior Manager, Global Regulatory Affairs Development - GI"
15466,"Analyst, Supply Chain"
15467,Center Director
15468,"Acting Director, Digital Mines"
15469,Software Engineer 1615.42161
15470,Instock Manager III
15471,CHIEF OF STAFF
15472,"SR. ENGINEER, IT ACCESS MANAGEMENT"
15473,"Software Engineer- Senior, Reservations"
15474,Software Engineer (1615.26394)
15475,Manager IT
15476,Contract Analyst III
15477,"Manager, Finance 1"
15478,Purchasing Operator
15479,Clinical Pharmacology Manager
15480,Software Engineering  Manager
15481,"Team Lead - Electrical, Control & Instrumentation"
15482,Process Controls Engineer
15483,Project Manager – Biotech Sciences
15484,BUSINESS APPLICATION PROGRAMMER (SAP & IT)
15485,SAP Ariba Principal Solutions Analyst
15486,IT Director - Finance and Supply Chain Applications
15487,Senior Agile Practitioner
15488,Product Operations Analyst
15489,MES Senior Engineer
15490,Enterprise Applications Functional Engineer
15491,Oracle Fusion Apps System Admin DBA
15492,Enterprise Programmer Analyst II
15493,"Associate Director, AR&D"
15494,Senior Software Engineer (Salesforce Developer)
15495,HW Design Engineer-RF
15496,Software Devloper
15497,SOFTWARE ENGINEER SENIOR
15498,PROJECT MANAGER/SYSTEMS MANAGER
15499,Strategic Implementation Engineer
15500,Copywriter
15501,Senior Business Analysis Manager
15502,Electrical Engineer II - Battery Value & Production Support
15503,"SENIOR ANALYST, ELECTRICAL ENGINEERING"
15504,SOFTWARE APPLICATIONS DEVELOPER III
15505,Sr. Functional Safety Engineer
15506,"Manager, Materiovigilance"
15507,"Vice President, Salesperson"
15508,ASIC Design Verification Engineer III
15509,"Sr. Associate (Lawyer), Tax, Employment & Benefits (Tax)"
15510,Lead Application Engineer
15511,"Lead Developer, Swift"
15512,RESEARCH FELLOW
15513,"Quantitative Analyst, Data Science"
15514,PRINCIPAL BIG DATA SOFTWARE ENGINEER
